journal_title,journal_url,is_predatory
Maǧallaẗ Naẓariyāt wa Taṭbīqāt Al-Tarbiyyaẗ Al-Badaniyyaẗ waʿulūm Al-Rīyāḍaẗ,https://mnase.journals.ekb.eg,0
Fulbright Review of Economics and Policy,https://www.emeraldgrouppublishing.com/journal/frep,0
NUST Journal of International Peace and Stability,https://njips.nust.edu.pk/index.php/njips,0
Sestrinska reč,https://scindeks.ceon.rs/journaldetails.aspx?issn=0354-8422,0
The Journal of Working-Class Studies,https://journals.uwyo.edu/index.php/workingclassstudies/index,0
East European Journal of Physics,http://periodicals.karazin.ua/eejp,0
OTO Open,https://aao-hnsfjournals.onlinelibrary.wiley.com/journal/2473974x,0
O Mundo da Saúde,https://revistamundodasaude.emnuvens.com.br/mundodasaude/index,0
Paladyn,https://www.degruyter.com/journal/key/pjbr/html,0
Molecular Therapy: Methods & Clinical Development,http://www.cell.com/molecular-therapy-family/methods/latest-content,0
International Journal of Educational Leadership and Management,https://hipatiapress.com/hpjournals/index.php/ijelm/index,0
Structural Heart,https://www.sciencedirect.com/journal/structural-heart,0
CHEESA,http://e-journal.unipma.ac.id/index.php/cheesa,0
Virus Research,https://www.sciencedirect.com/journal/virus-research,0
The Lancet Regional Health - Southeast Asia,https://www.thelancet.com/journals/lansea/home,0
پژوهش در ورزش‌ تربیتی,http://res.ssrc.ac.ir,0
Cell Insight,https://www.sciencedirect.com/journal/cell-insight,0
"Journal of Agronomy, Technology and Engineering Management",http://www.fimek.edu.rs/jatem,0
Revista Eletrônica de Enfermagem,https://revistas.ufg.br/fen,0
"Journal of Open Innovation: Technology, Market and Complexity",https://www.sciencedirect.com/journal/journal-of-open-innovation-technology-market-and-complexity,0
Learning & Teaching in Higher Education: Gulf Perspectives,https://www.emeraldgrouppublishing.com/journal/lthe,0
SALEE,http://ejournal.stainkepri.ac.id/index.php/salee,0
Journalistica,https://tidsskrift.dk/journalistica,0
Bulgarian Journal of International Economics and Politics,https://bjiep.unwe.bg/en,0
مجلة جامعة تشرين للبحوث والدراسات العلمية- سلسلة العلوم الهندسية,http://journal.tishreen.edu.sy/index.php/engscnc,0
Jurnal Akuntansi Kontemporer,http://journal.wima.ac.id/index.php/jako,0
ULIN: Jurnal Hutan Tropis,https://e-journals.unmul.ac.id/index.php/ujht/index,0
Bulletin of Chemical Reaction Engineering & Catalysis,https://journal.bcrec.id/index.php/bcrec,0
Pakistan Journal of Gender Studies,https://www.socialsciencejournals.pjgs-ws.com/index.php/pjgs/about,0
Medical Technology and Public Health Journal,https://journal2.unusa.ac.id/index.php/mtphj,0
Jurnal Penelitian dan Evaluasi Pendidikan,https://journal.uny.ac.id/index.php/jpep,0
Preventing Chronic Disease,https://www.cdc.gov/pcd,0
Buletin Pengabdian,http://jurnal.usk.ac.id/bulpengmas/index,0
Cardiovascular Endocrinology & Metabolism,https://journals.lww.com/cardiovascularendocrinology/pages/default.aspx,0
Ciencia & Futuro,http://revista.ismm.edu.cu/index.php/revistacyf,0
Journal of Umm Al-Qura University for Shari'ah Sciences and Islamic Studies,https://uqu.edu.sa/en/jill,0
Firat University Journal of Experimental and Computational Engineering,https://dergipark.org.tr/en/pub/fujece,0
Journal of Umm Al-Qura University for Social Sciences,https://uqu.edu.sa/en/jss,0
"Images du Travail, Travail des Images",https://journals.openedition.org/itti,0
Mayéutica: Revista Científica de Humanidades y Artes,https://revistas.uclave.org/index.php/mayeutica,0
Filología,http://revistascientificas.filo.uba.ar/index.php/filologia,0
Materia Arquitectura,http://www.materiaarquitectura.com,0
Vivat Academia,http://vivatacademia.net,0
Compendium,https://compendium.letras.ulisboa.pt,0
Australian Prescriber,https://australianprescriber.tg.org.au,0
Electronic Journal of Differential Equations,https://ejde.math.txstate.edu,0
مجلة العلوم البحتة والتطبيقية,https://sebhau.edu.ly/journal/jopas,0
Zhongguo Kuangye,http://www.chinaminingmagazine.com/indexen.htm,0
Cambridge Prisms: Plastics,https://www.cambridge.org/core/journals/cambridge-prisms-plastics/information/about-this-journal,0
Acta Materia Medica,https://amm-journal.org,0
Ceridap,https://ceridap.eu,0
In the Library with the Lead Pipe,http://www.inthelibrarywiththeleadpipe.org,0
مجلة جامعة تشرين للدراسات والبحوث العلمية، سلسلة العلوم الاقتصادية والقانونية,http://journal.tishreen.edu.sy/index.php/econlaw,0
Romanian Military Thinking,https://en-gmr.mapn.ro,0
Investigación y Educación en Enfermería,https://revistas.udea.edu.co/index.php/iee,0
"Jurnal EECCIS (Electrics, Electronics, Communications, Controls, Informatics, Systems)",https://jurnaleeccis.ub.ac.id,0
Waike lilun yu shijian,https://www.qk.sjtu.edu.cn/jscp/en/1007-9610/home.shtml,0
Frontiers in Language Sciences,https://www.frontiersin.org/journals/language-sciences,0
Ziyuan Kexue,http://www.resci.cn/en/1007-7588/home.shtml,0
Bausteine Forschungsdatenmanagement,https://bausteine-fdm.de,0
Romanian Journal of Society and Politics,http://www.rjsp.politice.ro,0
Jurnal Ilmiah Flash,http://jurnal.pnk.ac.id/index.php/flash/index,0
Soil & Environmental Health,https://www.sciencedirect.com/journal/soil-and-environmental-health,0
New Valley Journal of Agricultural Science,https://nvjas.journals.ekb.eg,0
Die Materialwerkstatt,https://www.dimawe.de,0
MediAzioni,https://mediazioni.unibo.it/index,0
Open Respiratory Archives,https://www.sciencedirect.com/journal/open-respiratory-archives,0
Mitochondrial DNA. Part B. Resources,https://www.tandfonline.com/journals/tmdn20,0
Dialogia Iuridica,https://journal.maranatha.edu/index.php/dialogia/home,0
Reusam,https://ojs.unimal.ac.id/reusam/index,0
Edudeena: Journal of Islamic Religious Education,https://jurnalfaktarbiyah.iainkediri.ac.id/index.php/edudeena,0
Глобальная ядерная безопасность,https://glonucsec.elpub.ru/jour/index,0
Journal of Mother-Tongue Biblical Hermeneutics and Theology,https://noyam.org/journals/motbit,0
Ingeniería e Investigación,https://revistas.unal.edu.co/index.php/ingeinv,0
Forma Breve,https://proa.ua.pt/index.php/formabreve/index,0
Journal of Client-centered Nursing Care,https://jccnc.iums.ac.ir,0
مجلة جامعة تشرين للبحوث والدراسات العلمية، سلسلة العلوم الأساسية,http://journal.tishreen.edu.sy/index.php/bassnc,0
Frontiers in Behavioral Neuroscience,http://www.frontiersin.org/behavioral_neuroscience,0
Frontiers in Artificial Intelligence,https://www.frontiersin.org/journals/artificial-intelligence#,0
Frontiers in Bioengineering and Biotechnology,http://www.frontiersin.org/bioengineering_and_biotechnology,0
Frontiers in Blockchain,https://www.frontiersin.org/journals/blockchain#,0
Frontiers in Big Data,https://www.frontiersin.org/journals/big-data,0
Frontiers in Bioinformatics,https://www.frontiersin.org/journals/bioinformatics,0
Frontiers in Biomaterials Science,https://www.frontiersin.org/journals/biomaterials-science,0
Journal de la Faculté de Médecine d'Oran,https://www.ajol.info/index.php/jfmo/about,0
Táplálkozásmarketing,https://ojs.lib.unideb.hu/taplalkozasmarketing,0
Investigative Magnetic Resonance Imaging,https://www.i-mri.org,0
Ancient Asia,https://ancient-asia-journal.com,0
Mağallaẗ Al-Funūn wa Al-ʿulūm Al-Ṭaṭbīqiyyaẗ,https://maut.journals.ekb.eg,0
Journal of the National Science Foundation of Sri Lanka,https://jnsfsl.sljol.info,0
Journal of Experimental Life Science,http://jels.ub.ac.id/index.php/jels,0
Management Dynamics,https://managementdynamics.researchcommons.org/journal,0
MAVCOR Journal,https://mavcor.yale.edu/mavcor-journal,0
International Journal of Biophotonics and Biomedical Engineering,https://ijbbo.tabriz.iau.ir,0
ES Review,https://revistas.uva.es/index.php/esreview,0
Journal of Islamic Political Studies,http://jips.isca.ac.ir,0
Tema,https://rivistatema.com,0
Applied Engineering Letters,https://www.aeletters.com,0
Menopause Review,http://www.termedia.pl/journal/menopause_review-4,0
International Journal of Integrated Care,http://www.ijic.org,0
Citizen Science: Theory and Practice,https://theoryandpractice.citizenscienceassociation.org,0
Computational Psychiatry,https://www.cpsyjournal.org,0
Buildings & Cities,https://journal-buildingscities.org,0
Global Heart,https://globalheartjournal.com,0
Stability : International Journal of Security and Development,http://www.stabilityjournal.org,0
Journal of Computer Applications in Archaeology,https://journal.caa-international.org,0
Journal of Open Archaeology Data,http://openarchaeologydata.metajnl.com,0
Studies in Engineering Education,https://www.seejournal.org,0
Journal of Cognition,https://www.journalofcognition.org,0
Annals of Global Health,https://www.annalsofglobalhealth.org,0
Journal of Technology Education,https://jte-journal.org,0
MaHKUscript,https://www.mahkuscript.com,0
Metaphysics,https://metaphysicsjournal.com,0
Nordic Journal of Migration Research,https://journal-njmr.org,0
Insights: The UKSG Journal,http://insights.uksg.org,0
International Review of Social Psychology,http://www.rips-irsp.com,0
Journal of Hate Studies,https://jhs.press.gonzaga.edu,0
Redescriptions,https://journal-redescriptions.org,0
Scandinavian Journal of Military Studies,https://sjms.nu,0
Journal of Scientific Innovation in Medicine,https://journalofscientificinnovationinmedicine.org,0
Tilburg Law Review,https://tilburglawreview.com,0
Undergraduate Journal of Politics and International Relations,https://www.ujpir-journal.com,0
Journal of Interactive Media in Education,https://jime.open.ac.uk,0
European Review of Latin American and Caribbean Studies,http://www.erlacs.org,0
Glocality,https://www.glocality.eu,0
Utrecht Law Review,https://www.utrechtlawreview.org,0
Grassland Research,https://onlinelibrary.wiley.com/journal/27701743,0
Apuntes del CENES,https://revistas.uptc.edu.co/index.php/cenes/index,0
Archives of Plastic Surgery,https://doi.org/10.1055/s-00051611,0
Pediatric Anesthesia and Critical Care Journal (PACCJ),http://www.paccjournal.com,0
Journal of Applied Linguistics and Literature,https://ejournal.unib.ac.id/index.php/joall/index,0
EduSer,https://www.eduser.ipb.pt/index.php/eduser/index,0
Војно дело,https://scindeks.ceon.rs/journaldetails.aspx?issn=0042-8426&lang=en,0
Maǧallaẗ Kulliyyaẗ al-Luġaẗ al-'arabiyyaẗ bi-Assiut,https://jfla.journals.ekb.eg,0
Jurnal Bali Membangun Bali,https://ejournal.baliprov.go.id/index.php/jbmb,0
Zeitschrift für Rechtsextremismusforschung,https://zrex.budrich-journals.de,0
Data and Information Management,https://www.sciencedirect.com/journal/data-and-information-management,0
Emergency Management Science and Technology,https://www.maxapress.com/emst,0
Chengshi guidao jiaotong yanjiu,https://umt1998.tongji.edu.cn,0
Swiss Psychology Open,https://swisspsychologyopen.com,0
Frontiers in Built Environment,http://journal.frontiersin.org/journal/built-environment#,0
پژوهش‌های کاربردی روانشناختی,https://japr.ut.ac.ir/?lang=en,0
Mağallaẗ Kulliyyaẗ al-dirāsāt al-islāmiyyaẗ wa al-ʿarabiyyaẗ lil banat bi ğāmiʿaẗ Al-Ahzhar farʿ kafr Al-Sheikh,https://fica.journals.ekb.eg,0
Em Questão,https://seer.ufrgs.br/emquestao,0
مجلة كلية الدراسات الإسلامية والعربية للبنات بدمنهور,https://jcia.journals.ekb.eg,0
Revista Diecisiete,https://revista17.org/es,0
Acta Universitatis Lodziensis. Folia Geographica Physica,https://czasopisma.uni.lodz.pl/geophysica/index,0
Науковий вісник Сіверщини. Серія: Освіта. Соціальні та поведінкові науки,https://sjeducation.academysps.edu.ua/an/home,0
NUST Business Review,https://nbr.nust.edu.pk,0
International Journal of Learning Spaces Studies,https://lss.artahub.ir,0
Opera slavica,https://journals.phil.muni.cz/opera-slavica,0
Dumbarton Oaks Papers,https://www.dopapers.org,0
Crossings,https://journals.ulab.edu.bd/index.php/crossings,0
Latin American Literary Review,https://lalrp.net,0
Gaceta Médica Espirituana,http://www.revgmespirituana.sld.cu,0
Revista del Hospital de Niños,http://revistapediatria.com.ar,0
Journal of Education and Learning Technology,https://noyam.org/journals/jelt,0
National Board of Examinations Journal of Medical Sciences,https://www.natboard.edu.in/ejournal/index,0
Estudios Bizantinos,https://erevistas.publicaciones.uah.es/ojs/index.php/ebizantinos/index,0
Journal of Medical Biochemistry,https://scindeks.ceon.rs/journaldetails.aspx?issn=1452-8258&lang=en,0
Bidayatuna,https://ejournal.iaisyarifuddin.ac.id/index.php/bidayatuna/index,0
Journal of Ophthalmology,https://ua.ozhurnal.com,0
International Journal of the Commons,http://www.thecommonsjournal.org,0
Tremor and Other Hyperkinetic Movements,https://tremorjournal.org,0
Journal of Circadian Rhythms,http://www.jcircadianrhythms.com,0
Journal of Open Psychology Data,http://openpsychologydata.metajnl.com,0
Journal of the Belgian Society of Radiology,http://www.jbsr.be,0
Bulletin of the History of Archaeology,http://www.archaeologybulletin.org,0
Journal of Conservation and Museum Studies,http://www.jcms-journal.com,0
Future Cities and Environment,https://futurecitiesandenvironment.com,0
Psychologica Belgica,http://www.psychologicabelgica.com,0
Journal of the European Second Language Association,https://www.euroslajournal.org,0
Physical Activity and Health,https://paahjournal.com,0
Open Quaternary,http://www.openquaternary.com,0
Transactions of the International Society for Music Information Retrieval,https://transactions.ismir.net,0
Journal of Open Research Software,http://openresearchsoftware.metajnl.com,0
Open Journal of Bioresources,http://openbioresources.metajnl.com,0
Data Science Journal,http://datascience.codata.org,0
Secularism and Nonreligion,http://www.secularismandnonreligion.org,0
PCN Reports,https://onlinelibrary.wiley.com/journal/27692558,0
Cancer Innovation,https://onlinelibrary.wiley.com/journal/27709183,0
Journal of Sustainable Agriculture and Environment,https://onlinelibrary.wiley.com/journal/2767035x,0
Castalia,http://revistas.academia.cl/index.php/castalia/index,0
Atatürk Üniversitesi Ziraat Fakültesi Dergisi,https://agriculture-ataunipress.org/en,0
Journal of Infrastructure Intelligence and Resilience,https://www.sciencedirect.com/journal/journal-of-infrastructure-intelligence-and-resilience,0
EURO Journal on Decision Processes,https://www.sciencedirect.com/journal/euro-journal-on-decision-processes,0
Maǧallaẗ Qiṭāʿ Al-Dirāsāt Al-Insāniyyaẗ,https://jsh.journals.ekb.eg,0
Jurnal Materi dan Pembelajaran Fisika,https://jurnal.uns.ac.id/jmpf,0
WMJ (Warmadewa Medical Journal),https://www.ejournal.warmadewa.ac.id/index.php/warmadewa_medical_journal/index,0
Politicos,https://www.ejournal.warmadewa.ac.id/index.php/politicos/index,0
Shar-E: Jurnal Kajian Ekonomi Hukum Syariah,https://journal.iaisambas.ac.id/index.php/shar-e,0
Frontiers in Astronomy and Space Sciences,http://journal.frontiersin.org/journal/astronomy-and-space-sciences,0
Western Journal of Emergency Medicine,http://escholarship.org/uc/uciem_westjem,0
Frontiers in Aging,https://www.frontiersin.org/journals/aging#,0
Clinical Practice and Cases in Emergency Medicine,http://escholarship.org/uc/uciem_cpcem,0
International Journal of Social Sciences & Educational Studies,https://ijsses.tiu.edu.iq,0
Human-Centric Intelligent Systems,https://www.springer.com/journal/44230,0
Journal of Global Education and Research,https://digitalcommons.usf.edu/jger,0
EduFisika: Jurnal Pendidikan Fisika,https://online-journal.unja.ac.id/edp,0
Communicator Sphere,https://communicatorsphere.org/index.php/communicatorsphere/index,0
GMS Journal for Medical Education,https://www.egms.de/dynamic/en/journals/zma/index.htm,0
GMS Interdisciplinary Plastic and Reconstructive Surgery DGPW,https://www.egms.de/dynamic/en/journals/iprs/index.htm,0
Zeitschrift Korpora Deutsch als Fremdsprache,https://kordaf.tujournals.ulb.tu-darmstadt.de,0
RIHA Journal,http://www.riha-journal.org,0
Eğitimde Nitel Araştırmalar Dergisi,http://www.enadonline.com/index.php,0
Kırklareli Üniversitesi İktisadi ve İdari Bilimler Fakültesi Dergisi,https://dergipark.org.tr/en/pub/klujfeas,0
İstanbul Kuzey Klinikleri,http://northclinist.com/default.aspx,0
İzmir İktisat Dergisi,https://dergipark.org.tr/en/pub/ije,0
Ankara Araştırmaları Dergisi,http://www.ankaradergisi.org,0
Turkderm Turkish Archives of Dermatology and Venereology,http://journal.turkderm.org.tr,0
Journal of Child Language Acquisition and Development,http://science-res.com/index.php/jclad,0
Türk Yoğun Bakim Derneği Dergisi,http://www.turkishjic.org,0
Yönetim ve Ekonomi,https://dergipark.org.tr/tr/pub/yonveek,0
Eurasian Journal of Emergency Medicine,http://eajem.com,0
Türk Nöroloji Dergisi,http://www.tjn.org.tr,0
Journal of Pediatric Emergency and Intensive Care Medicine,http://www.caybdergi.com/home,0
İstanbul İktisat Dergisi,https://iupress.istanbul.edu.tr/en/journal/ije/home,0
Yakın Dönem Türkiye Araştırmaları,https://iupress.istanbul.edu.tr/en/journal/rpts/home,0
Journal of Economy Culture and Society,https://iupress.istanbul.edu.tr/en/journal/jecs/home,0
Çanakkale Araştırmaları Türk Yıllığı,http://canakkalearastirmalari.comu.edu.tr/index,0
Uluslararası Halkla İlişkiler ve Reklam Çalışmaları Dergisi,https://dergipark.org.tr/en/pub/hire,0
Araştırma Temelli Etkinlik Dergisi,http://www.ated.info.tr,0
Sağlık Akademisi Kastamonu,https://dergipark.org.tr/en/pub/sak,0
Marine Science and Technology Bulletin,https://dergipark.org.tr/en/pub/masteb,0
JCRPE,http://www.jcrpe.org,0
Taḥqīqāt-i ̒Ulūm-i Raftārī,http://rbs.mui.ac.ir,0
Alifmatika,https://journal.ibrahimy.ac.id/index.php/alifmatika,0
Journal of Geodesy and Geoinformation Science,http://jggs.chinasmp.com,0
Revista del Instituto de Investigaciones en Educación,https://revistas.unne.edu.ar/index.php/riie/index,0
Trans-Asia Photography,https://dukeupress.edu/trans-asia-photography,0
Asia-Pacific Journal of Oncology Nursing,https://www.sciencedirect.com/journal/asia-pacific-journal-of-oncology-nursing,0
مجله دانشکده پزشکی اصفهان,http://jims.mui.ac.ir/index.php/jims,0
Revista Chilena de Enfermería,https://revistachilenaenfermeria.uchile.cl,0
Jurnal Profesi Medika,https://ejournal.upnvj.ac.id/index.php/jpm/index,0
Psychological Test Adaptation and Development,https://hgf.io/ptad,0
Klausula,https://ejournal.uniska-kediri.ac.id/index.php/klausula/index,0
Revue Forestière Française,https://revueforestierefrancaise.agroparistech.fr,0
Earth Surface Dynamics,http://www.earth-surface-dynamics.net,0
Geoscience Communication,https://www.geoscience-communication.net,0
Ecological Indicators,https://www.sciencedirect.com/journal/ecological-indicators,0
Alexandria Engineering Journal,http://www.journals.elsevier.com/alexandria-engineering-journal,0
Breast,https://www.journals.elsevier.com/the-breast,0
Molecular & Cellular Proteomics,https://www.journals.elsevier.com/molecular-and-cellular-proteomics,0
Ecotoxicology and Environmental Safety,https://www.journals.elsevier.com/ecotoxicology-and-environmental-safety,0
International Journal of Clinical and Health Psychology,https://www.journals.elsevier.com/international-journal-of-clinical-and-health-psychology,0
Journal of Clinical and Translational Endocrinology Case Reports,https://www.journals.elsevier.com/journal-of-clinical-and-translational-endocrinology-case-reports,0
Current Plant Biology,http://www.journals.elsevier.com/current-plant-biology,0
Internet Interventions,http://www.journals.elsevier.com/internet-interventions,0
HeartRhythm Case Reports,http://www.journals.elsevier.com/heartrhythm-case-reports,0
IDCases,http://www.journals.elsevier.com/idcases,0
Journal of Clinical & Translational Endocrinology,http://www.journals.elsevier.com/journal-of-clinical-and-translational-endocrinology,0
International Journal of Africa Nursing Sciences,http://www.journals.elsevier.com/international-journal-of-africa-nursing-sciences,0
Case Studies in Thermal Engineering,http://www.journals.elsevier.com/case-studies-in-thermal-engineering,0
Data in Brief,http://www.journals.elsevier.com/data-in-brief,0
Global Ecology and Conservation,http://www.journals.elsevier.com/global-ecology-and-conservation,0
European Journal of Radiology Open,http://www.journals.elsevier.com/european-journal-of-radiology-open,0
World Neurosurgery: X,https://www.journals.elsevier.com/world-neurosurgery-x,0
"Chaos, Solitons & Fractals: X",https://www.journals.elsevier.com/chaos-solitons-and-fractals-x,0
Computers in Human Behavior Reports,https://www.journals.elsevier.com/computers-in-human-behavior-reports,0
Soils and Foundations,https://www.journals.elsevier.com/soils-and-foundations,0
Epilepsy & Behavior Reports,https://www.journals.elsevier.com/epilepsy-and-behavior-reports,0
Matrix Biology Plus,https://www.journals.elsevier.com/matrix-biology-plus,0
The Innovation,https://www.cell.com/the-innovation,0
The Lancet Regional Health. Western Pacific,https://www.thelancet.com/journals/lanwpc/home,0
Multimodal Transportation,https://www.journals.elsevier.com/multimodal-transportation,0
Blockchain: Research and Applications,https://www.journals.elsevier.com/blockchain-research-and-applications,0
Chemistry Teacher International,https://www.degruyter.com/journal/key/cti/html,0
Civil and Environmental Engineering,https://sciendo.com/journal/cee,0
Comparative Southeast European Studies,https://www.degruyter.com/journal/key/soeu/html,0
Nota Lepidopterologica,http://nl.pensoft.net,0
Business Systems Research,https://sciendo.com/journal/bsrj,0
Central European Forestry Journal,https://sciendo.com/pl/journal/forj,0
Central European Journal of Public Policy,https://sciendo.com/journal/cejpp,0
Annals of the West University of Timisoara: Mathematics and Computer Science,https://sciendo.com/journal/awutm,0
ZooKeys,http://zookeys.pensoft.net,0
Metabarcoding and Metagenomics,https://mbmg.pensoft.net,0
MycoKeys,http://mycokeys.pensoft.net,0
Computational and Mathematical Biophysics,https://www.degruyter.com/view/journals/cmb/cmb-overview.xml,0
Acta Educationis Generalis,https://sciendo.com/journal/atd,0
Impacting Education,https://impactinged.pitt.edu,0
Nordic Journal of Comparative and International Education,http://nordiccie.org,0
Philosophy of Medicine,https://philmed.pitt.edu/philmed,0
Slayage,https://www.whedonstudies.tv/slayage-the-international-journal-of-buffy.html,0
Jurnal Tata Kelola Seni,https://journal.isi.ac.id/index.php/jtks,0
EIRP Proceedings,https://dp.univ-danubius.ro/index.php/eirp,0
Jurnal Gantang,http://ojs.umrah.ac.id/index.php/gantang,0
پژوهشنامه ادبیات کردی,https://jokl.uok.ac.ir/?lang=en,0
Al-Amīr,https://alamir.com.pk/index.php/ojs/index,0
Radical Housing Journal,https://radicalhousingjournal.org,0
Journal of Risk Analysis and Crisis Response (JRACR),https://jracr.com/index.php/jracr,0
Revista del Instituto Superior de Música,https://bibliotecavirtual.unl.edu.ar/publicaciones/index.php/ism/index,0
Papeles del Centro de Investigaciones de la Facultad de Ciencias Jurídicas y Sociales,https://bibliotecavirtual.unl.edu.ar/publicaciones/index.php/papeles/index,0
"Journal of Information, Education, Science and Technology",https://jiest.futminna.edu.ng,0
Informação em Pauta,http://www.periodicos.ufc.br/index.php/informacaoempauta/index,0
Rev Rene,http://www.periodicos.ufc.br/rene,0
Studia Historica. Historia Medieval,http://revistas.usal.es/index.php/studia_h_historia_medieval/index,0
Comunicação & Educação,https://www.revistas.usp.br/comueduc/index,0
Tesis (Lima),https://revistasinvestigacion.unmsm.edu.pe/index.php/tesis/index,0
Communitas,https://journals.ufs.ac.za/index.php/com,0
e-Scripta Romanica,https://czasopisma.uni.lodz.pl/escripta,0
Obiter,https://obiter.mandela.ac.za/index,0
Research Data Journal for the Humanities and Social Sciences,https://brill.com/view/journals/rdj/rdj-overview.xml?contents=journaltoc,0
Journal of Scientific and Industrial Research,http://op.niscpr.res.in/index.php/jsir,0
Indian Journal of Experimental Biology,http://op.niscpr.res.in/index.php/ijeb,0
Convivium,https://czasopisma.uni.lodz.pl/conv,0
Acta Universitatis Lodziensis. Folia Oeconomica,https://www.czasopisma.uni.lodz.pl/foe,0
"Technology, Mind, and Behavior",https://tmb.apaopen.org,0
Elkawnie: Journal of Islamic Science and Technology,https://jurnal.ar-raniry.ac.id/index.php/elkawnie/index,0
Comparative Economic Research,https://czasopisma.uni.lodz.pl/cer,0
Acta Universitatis Lodziensis Folia Iuridica,https://czasopisma.uni.lodz.pl/iuridica/open_access_policy,0
Text Matters,https://czasopisma.uni.lodz.pl/textmatters/about,0
Studia Ceranea,https://czasopisma.uni.lodz.pl/sceranea/index,0
Acta Universitatis Lodziensis: Kształcenie Polonistyczne Cudzoziemców,https://czasopisma.uni.lodz.pl/kpc/index,0
Acta Universitatis Lodziensis. Folia Linguistica,https://czasopisma.uni.lodz.pl/linguistica/about,0
Logopaedica Lodziensia,https://czasopisma.uni.lodz.pl/logopedica/open_access_policy,0
Spektrum Industri: Jurnal Ilmiah Pengetahuan dan Penerapan Teknik Industri,http://journal3.uad.ac.id/index.php/spektrum/index,0
Komunikaty Mazursko-Warmińskie,http://kmw.ip.olsztyn.pl/en,0
Nowotwory,https://journals.viamedica.pl/nowotwory_journal_of_oncology,0
RussianStudiesHu,https://www.russianstudies.hu/onlineperiodikaen.html,0
Aksioma: Jurnal Program Studi Pendidikan Matematika,http://ojs.fkip.ummetro.ac.id/index.php/matematika,0
Ciencias Ambientales,http://www.revistas.una.ac.cr/ambientales,0
Earth and Planetary Physics,http://www.eppcgs.org,0
Romanian Journal of Cardiology,https://sciendo.com/journal/rjc,0
Acta Universitatis Lodziensis: Folia Litteraria Rossica,https://czasopisma.uni.lodz.pl/litrossica/index,0
GeoScience Engineering,http://geoscience.cz/ojs/index.php/gse/index,0
Revista Argentina de Dermatología,http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-300x&lng=es&nrm=iso,0
Nauki o Wychowaniu,https://czasopisma.uni.lodz.pl/wychow/open_access_policy,0
矿业科学学报,http://kykxxb.cumtb.edu.cn/indexen.htm,0
Jurnal Konstitusi,https://jurnalkonstitusi.mkri.id/index.php/jk/index,0
Klio,https://klio.umk.pl/pages/main_page,0
Journal of Numerical Analysis and Approximation Theory,https://ictp.acad.ro/jnaat/journal,0
Biuletyn Szadkowski,https://czasopisma.uni.lodz.pl/biuletynszadkowski/about,0
European Spatial Research and Policy,https://czasopisma.uni.lodz.pl/esrap/index,0
Collectanea Philologica,https://czasopisma.uni.lodz.pl/collectanea/index,0
Biuletyn Uniejowski,https://czasopisma.uni.lodz.pl/biuletynuniejowski,0
Tourism,https://wydawnictwo.uni.lodz.pl/redakcje-czasopism/tourism,0
Jurnal Pijar MIPA (Pengkajian Ilmu dan Pengajaran Matematika dan Ilmu Pengetahuan Alam),https://jurnalfkip.unram.ac.id/index.php/jpm,0
HighTech and Innovation Journal,https://hightechjournal.org/index.php/hij/index,0
Eracle,http://www.serena.unina.it/index.php/eracle,0
SciMedicine Journal,https://scimedjournal.org,0
International Journal of Analysis and Applications,http://www.etamaths.com/index.php/ijaa,0
Konwersatorium Wiedzy o Mieście,https://czasopisma.uni.lodz.pl/konwersatorium,0
Слобожанський науково-спортивний вісник,http://journals.uran.ua/index.php/1991-0177,0
Agora International Journal of Economical Sciences,http://univagora.ro/jour/index.php/aijes,0
Journal of Language and Cultural Education,https://www.sciendo.com/journal/jolace,0
Jurnal Teknik Pengairan,https://jurnalpengairan.ub.ac.id/index.php/jtp/index,0
Illes i Imperis,http://www.raco.cat/index.php/illesimperis/index,0
"Age, Culture, Humanities",https://tidsskrift.dk/ageculturehumanities/index,0
Revista de Estudios Jurídico Laborales y de Seguridad Social,https://revistas.uma.es/index.php/rejlss,0
Journal of Human Sciences and Extension,https://scholarsjunction.msstate.edu/jhse,0
Echo des Etudes Romanes,http://www.eer.cz,0
Revista d'Innovació Docent Universitària,https://revistes.ub.edu/index.php/ridu/index,0
Дороги і мости,http://dorogimosti.org.ua/en,0
Forum of Clinical Oncology,https://sciendo.com/journal/fco,0
Multilateral: Jurnal Pendidikan Jasmani dan Olahraga,https://ppjp.ulm.ac.id/journal/index.php/multilateralpjkr/index,0
"Saber, Ciencia y Libertad",https://revistas.unilibre.edu.co/index.php/saber,0
Ruhuna Journal of Science,http://www.rjs.ruh.ac.lk/index.php/rjs/index,0
Tekstilna industrija,https://scindeks.ceon.rs/journaldetails.aspx?issn=0040-2389&lang=en,0
Compàs d'Amalgama,https://revistes.ub.edu/index.php/compas-amalgama/index,0
Revista RedCA,https://revistaredca.uaemex.mx/index,0
Anthropological Researches and Studies,https://www.journalstudiesanthropology.ro,0
International Journal of Applied Science and Engineering,https://gigvvy.com/journals/ijase,0
Frontiers of Optoelectronics,https://www.springer.com/journal/12200,0
Journal of Architectural and Engineering Research,https://jaer.nuaca.am,0
Estudos Sociedade e Agricultura,https://revistaesa.com,0
Boletín del Museo Chileno de Arte Precolombino,http://boletinmuseoprecolombino.cl/home,0
